FCC,BCC,HCP,IM,Phase,Alloy name,Environment,Concentration in M,Electrolyte,Corrosion potential (mV vs SCE),Pitting potential (mV vs SCE),Icorr (microA/cm2),Calculated passive window,Processing,Al,B,Be,Co,Cr,Cu,Fe,Ga,Hf,La,Mg,Mn,Mo,Nb,Ni,Si,Sn,Ta,Ti,V,W,Y,Zn,Zr,Reference
1,1,0,0,FCC + BCC,AlCr1.5CuFeNi2Ti 0 ,0.6 M NaCl,0.6,NaCl,-231.9,7.974,,239.874,a water-cooled chamber,0.133333333,0,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0,0,0,0.266666667,0,0,0,0.133333333,0,0,0,0,0,www.sciencedirect.com
1,1,0,0,FCC + BCC,AlCr1.5CuFeNi2Ti 0.25 ,0.6 M NaCl,0.6,NaCl,-227,14.7,,241.7,a water-cooled chamber,0.133333333,0,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0,0,0,0.266666667,0,0,0,0.133333333,0,0,0,0,0,www.sciencedirect.com
1,1,0,0,FCC + BCC,AlCr1.5CuFeNi2Ti 0.5,0.6 M NaCl,0.6,NaCl,-243.6,28.14,,271.74,a water-cooled chamber,0.133333333,0,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0,0,0,0.266666667,0,0,0,0.133333333,0,0,0,0,0,www.sciencedirect.com
1,1,0,0,FCC + BCC,AlCr1.5CuFeNi2Ti 0.75 ,0.6 M NaCl,0.6,NaCl,-220.6,39.13,,259.73,a water-cooled chamber,0.133333333,0,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0,0,0,0.266666667,0,0,0,0.133333333,0,0,0,0,0,www.sciencedirect.com
1,1,0,0,FCC + BCC,AlCr1.5CuFeNi2Ti ,0.6 M NaCl,0.6,NaCl,-372,33.64,,405.64,a water-cooled chamber,0.133333333,0,0,0,0.2,0.133333333,0.133333333,0,0,0,0,0,0,0,0.266666667,0,0,0,0.133333333,0,0,0,0,0,www.sciencedirect.com
1,1,0,0,FCC + BCC,AlCoCrFeNi,0.6 M NaCl,0.6,NaCl,-270,178,,448,as-cast,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,https://doi.org/10.1016/j.addma.2018.06.006
1,1,0,0,FCC + BCC,AlCoCrFeNi,0.6 M NaCl,0.6,NaCl,-355,112,,467,SEBM,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,https://doi.org/10.1016/j.addma.2018.06.006
1,0,0,0,FCC,CoCrFeNi,0.6 M NaCl,0.6,NaCl,-1080,120,9.44,1200,laser cladding,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1016/j.surfin.2017.06.012
1,0,0,0,FCC,CoCrFeNiCu,0.6 M NaCl,0.6,NaCl,-1050,90,17.7,1140,laser cladding,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.1016/j.surfin.2017.06.012
1,0,0,0,FCC,CoCrFeNiW,0.6 M NaCl,0.6,NaCl,-990,-370,,620,laser cladding,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.2,0,0,0,http://dx.doi.org/10.1016/j.surfin.2017.06.012
1,0,0,0,FCC,CoCrFeNiW0.5Mo0.5,0.6 M NaCl,0.6,NaCl,-1020,-260,,760,laser cladding,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0.1,0,0.2,0,0,0,0,0,0.1,0,0,0,http://dx.doi.org/10.1016/j.surfin.2017.06.012
1,0,0,0,FCC,CoCrFeNi2,0.6 M NaCl,0.6,NaCl,-290,,0.129,,missing,0,0,0,0.2,0.2,0,0.2,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,https://www.hindawi.com/
1,0,0,0,FCC,CoCrFeNi2Mo0.25,0.6 M NaCl,0.6,NaCl,-260,,0.125,,missing,0,0,0,0.19047619,0.19047619,0,0.19047619,0,0,0,0,0,0.047619048,0,0.380952381,0,0,0,0,0,0,0,0,0,https://www.hindawi.com/
1,1,0,0,FCC + BCC,Al0.1CoCrFeNi,0.6 M NaCl,0.6,NaCl,-225,490.3,0.638,715.3,missing,0.024390244,0,0,0.243902439,0.243902439,0,0.243902439,0,0,0,0,0,0,0,0.243902439,0,0,0,0,0,0,0,0,0,DOI: 10.1002/adem.201700946
1,0,0,0,FCC,FeAlCoCuNiV,0.6 M NaCl,0.6,NaCl,-855,,20.744,,100W–10minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,0.6 M NaCl,0.6,NaCl,-814.84,,26.816,,100W–20minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,0.6 M NaCl,0.6,NaCl,-786.86,,34.074,,100W–40minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,0.6 M NaCl,0.6,NaCl,-747.38,,10.609,,100W–60minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,5% NaOH,1.32,NaOH,-957,,85.217,,100W–10minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,5% NaOH,1.32,NaOH,-110.2,,319.79,,100W–20minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,5% NaOH,1.32,NaOH,-1051.8,,276.27,,100W–40minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,5% NaOH,1.32,NaOH,-952.3,,28.843,,100W–60minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,10% H2SO4,1.088,H2SO4,-310.12,,217.75,,100W–10minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,10% H2SO4,1.088,H2SO4,-247.34,,64.16,,100W–20minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,10% H2SO4,1.088,H2SO4,-283.86,,2.5873,,100W–40minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,FeAlCoCuNiV,10% H2SO4,1.088,H2SO4,-281.82,,579.83,,100W–60minutes,0.166666667,0,0,0.166666667,0,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0,0,https://doi.org/10.1080/02670844.2016.1148380
1,0,0,0,FCC,CoCrFeNiAl0.3,0.6 M NaCl,0.6,NaCl,-451,1070,0.103,1521,arc melting,0.069767442,0,0,0.23255814,0.23255814,0,0.23255814,0,0,0,0,0,0,0,0.23255814,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/coatings7100156
1,0,0,1,FCC+Laves,CoCrFeNiNb0.15,0.6 M NaCl,0.6,NaCl,-426,,1.12,,arc melting,0,0,0,0.240963855,0.240963855,0,0.240963855,0,0,0,0,0,0,0.036144578,0.240963855,0,0,0,0,0,0,0,0,0,https://doi.org/10.1557/jmr.2018.103 
1,0,0,1,FCC+Laves,CoCrFeNiNb0.3,0.6 M NaCl,0.6,NaCl,-409,,0.71,,arc melting,0,0,0,0.23255814,0.23255814,0,0.23255814,0,0,0,0,0,0,0.069767442,0.23255814,0,0,0,0,0,0,0,0,0,https://doi.org/10.1557/jmr.2018.103 
1,0,0,1,FCC+Laves,CoCrFeNiNb0.45,0.6 M NaCl,0.6,NaCl,-373,,0.77,,arc melting,0,0,0,0.224719101,0.224719101,0,0.224719101,0,0,0,0,0,0,0.101123596,0.224719101,0,0,0,0,0,0,0,0,0,https://doi.org/10.1557/jmr.2018.103 
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,80,,42.1,,1200°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,77,,16.1,,1250°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,84,,8.9,,1300°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,86,,4.47,,1350°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,18,,9.32,,1450°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,1,0,0,FCC + BCC,Al2Ti3V2ZrNb,10 wt% HNO3 ,2.38,HNO3,-93,,190,,1550°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,https://doi.org/10.1080/02670836.2015.1132548
1,0,0,0,FCC,(CoCrFeNi)99Mo,0.6 M NaCl,0.6,NaCl,-199,-5,0.402,194,arc melting,0,0,0,0.2475,0.2475,0,0.2475,0,0,0,0,0,0.01,0,0.2475,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/e20120908
1,0,0,0,FCC,(CoCrFeNi)98Mo2,0.6 M NaCl,0.6,NaCl,-277,-108,0.235,169,arc melting,0,0,0,0.245,0.245,0,0.245,0,0,0,0,0,0.02,0,0.245,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/e20120908
1,0,0,1,FCC+σ,(CoCrFeNi)97Mo3,0.6 M NaCl,0.6,NaCl,-493,-358,6.61,135,arc melting,0,0,0,0.2425,0.2425,0,0.2425,0,0,0,0,0,0.03,0,0.2425,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/e20120908
1,0,0,0,FCC,Al0.5CoCrCuFeNi,0.6 M NaCl,0.6,NaCl,-1460,90,620,1550,AZ91D,0.090909091,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/e20120915
1,0,0,0,FCC,Al0.5CoCrCuFeNi,0.6 M NaCl,0.6,NaCl,-998,215,160,1213,Laser-cladcoating,0.090909091,0,0,0.181818182,0.181818182,0.181818182,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,http://dx.doi.org/10.3390/e20120915
0,1,0,1,BCC+B2,AlCrFeNiMo0.5,0.6 M NaCl,0.6,NaCl,-246,320,0.063,566,copper mold suction casting,0.222222222,0,0,0,0.222222222,0,0.222222222,0,0,0,0,0,0.111111111,0,0.222222222,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCrFeNiMo0.5Ti0.25,0.6 M NaCl,0.6,NaCl,-258,410,0.03,668,copper mold suction casting,0.210526316,0,0,0,0.210526316,0,0.210526316,0,0,0,0,0,0.105263158,0,0.210526316,0,0,0,0.052631579,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCrFeNiMo0.5Ti0.4,0.6 M NaCl,0.6,NaCl,-278,310,0.022,588,copper mold suction casting,0.204081633,0,0,0,0.204081633,0,0.204081633,0,0,0,0,0,0.102040816,0,0.204081633,0,0,0,0.081632653,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCrFeNiMo0.5Ti0.5,0.6 M NaCl,0.6,NaCl,-262,90,0.016,352,copper mold suction casting,0.2,0,0,0,0.2,0,0.2,0,0,0,0,0,0.1,0,0.2,0,0,0,0.1,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,CoCrFeNi,0.6 M NaCl,0.6,NaCl,-260,80,0.032,340,copper mold suction casting,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Cu0.5CoCrFeNi,0.6 M NaCl,0.6,NaCl,-290,130,0.72,420,copper mold suction casting,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,CuCoCrFeNi,0.6 M NaCl,0.6,NaCl,-330,-130,1.3,200,copper mold suction casting,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al0.5CoCrFeNi,0.6 M NaCl,0.6,NaCl,-570,263,0.17,833,copper mold suction casting,0.111111111,0,0,0.222222222,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCoCrFeCu,0.6 M NaCl,0.6,NaCl,-264,11,0.97,275,copper mold suction casting,0.2,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,(TiAl)0.7V0.15Fe0.1Ni0.05,0.6 M NaCl,0.6,NaCl,-388,164,0.037,552,copper mold suction casting,0.35,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,0,0,0.35,0.15,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlTiVCrSi,0.6 M NaCl,0.6,NaCl,-498,,0.17,,copper mold suction casting,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0.2,0.2,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al0.9CoCrFeNi,0.6 M NaCl,0.6,NaCl,-217,,0.009,,copper mold suction casting,0.183673469,0,0,0.204081633,0.204081633,0,0.204081633,0,0,0,0,0,0,0,0.204081633,0,0,0,0,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al2CrFeCoCuTi,0.6 M NaCl,0.6,NaCl,-510,,0.068,,copper mold suction casting,0.285714286,0,0,0.142857143,0.142857143,0.142857143,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al2CrFeCoCuTiNi0.5,0.6 M NaCl,0.6,NaCl,-430,,0.032,,copper mold suction casting,0.266666667,0,0,0.133333333,0.133333333,0.133333333,0.133333333,0,0,0,0,0,0,0,0.066666667,0,0,0,0.133333333,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al2CrFeCoCuTiNi1,0.6 M NaCl,0.6,NaCl,-220,,0.013,,copper mold suction casting,0.25,0,0,0.125,0.125,0.125,0.125,0,0,0,0,0,0,0,0.125,0,0,0,0.125,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al2CrFeCoCuTiNi1.5,0.6 M NaCl,0.6,NaCl,-480,,0.064,,copper mold suction casting,0.235294118,0,0,0.117647059,0.117647059,0.117647059,0.117647059,0,0,0,0,0,0,0,0.176470588,0,0,0,0.117647059,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,Al2CrFeCoCuTiNi2,0.6 M NaCl,0.6,NaCl,-500,,0.067,,copper mold suction casting,0.222222222,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0,0,0,0,0,0,0,0.222222222,0,0,0,0.111111111,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCoCrFeNiTi0.5,0.6 M NaCl,0.6,NaCl,-200,,0.2,,copper mold suction casting,0.181818182,0,0,0.181818182,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0.181818182,0,0,0,0.090909091,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCoCrFeNiTi,0.6 M NaCl,0.6,NaCl,-230,,0.072,,copper mold suction casting,0.166666667,0,0,0.166666667,0.166666667,0,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0.166666667,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCoCrFeNiTi1.5,0.6 M NaCl,0.6,NaCl,-175,,0.32,,copper mold suction casting,0.153846154,0,0,0.153846154,0.153846154,0,0.153846154,0,0,0,0,0,0,0,0.153846154,0,0,0,0.230769231,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+B2,AlCoCrFeNiTi2,0.6 M NaCl,0.6,NaCl,-190,,0.47,,copper mold suction casting,0.142857143,0,0,0.142857143,0.142857143,0,0.142857143,0,0,0,0,0,0,0,0.142857143,0,0,0,0.285714286,0,0,0,0,0,DOI: 10.1002/maco.201709833
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3 ,2.38,HNO3,55,1801,39,1746,sintering temperature 1200°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3 ,2.38,HNO3,69,1840,18,1771,sintering temperature1250 °C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3 ,2.38,HNO3,83,1602,9,1519,sintering temperature 1300°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,87,1814,4.5,1727,sintering temperature 1350°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,0,0,1,α + β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,60,1856,9.6,1796,sintering temperature 1450°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,0,0,1,α + β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,-82,1854,190,1936,sintering temperature 1550°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,15,2032,5.6,2017,sintering temperature 1200°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,196,2311,0.59,2115,sintering temperature1250 °C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,135,1215,0.81,1080,sintering temperature 1300°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,1,0,1,BCC+β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,110,2093,1.7,1983,sintering temperature 1350°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,0,0,1,α + β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,108,2249,4.4,2141,sintering temperature 1450°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
0,0,0,1,α + β,Al2NbTi3V2Zr,10wt% HNO3,2.38,HNO3,-47,1949,53,1996,sintering temperature 1550°C,0.222222222,0,0,0,0,0,0,0,0,0,0,0,0,0.111111111,0,0,0,0,0.333333333,0.222222222,0,0,0,0.111111111,DOI: 10.1002/maco.201709472
1,1,0,0,FCC+BCC,CrFe1.5MnNi0.5,1M NaCl,1,NaCl,-390,19,0.45,409,laser cladding,0,0,0,0,0.25,0,0.375,0,0,0,0,0.25,0,0,0.125,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Al0.3CrFe1.5MnNi0.5,1M NaCl,1,NaCl,-400,-150,0.69,250,laser cladding,0.069767442,0,0,0,0.23255814,0,0.348837209,0,0,0,0,0.23255814,0,0,0.11627907,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Al0.5CrFe1.5MnNi0.5,1M NaCl,1,NaCl,-500,-120,1.02,380,laser cladding,0.111111111,0,0,0,0.222222222,0,0.333333333,0,0,0,0,0.222222222,0,0,0.111111111,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,FeCoNiCr,0.6M NaCl,0.6,NaCl,-460,310,0.035,770,laser cladding,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,FeCoNiCrCu0.5,0.6M NaCl,0.6,NaCl,-490,90,0.72,580,laser cladding,0,0,0,0.222222222,0.222222222,0.111111111,0.222222222,0,0,0,0,0,0,0,0.222222222,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,FeCoNiCrCu,0.6M NaCl,0.6,NaCl,-530,80,1.23,610,laser cladding,0,0,0,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Co1.5CrFeNi1.5Ti0.5,1M NaCl,1,NaCl,-440,330,0.57,770,laser cladding,0,0,0,0.272727273,0.181818182,0,0.181818182,0,0,0,0,0,0,0,0.272727273,0,0,0,0.090909091,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Co1.5CrFeNi1.5Ti0.5Mo0.1,1M NaCl,1,NaCl,-380,1210,0.13,1590,laser cladding,0,0,0,0.267857143,0.178571429,0,0.178571429,0,0,0,0,0,0.017857143,0,0.267857143,0,0,0,0.089285714,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Co1.5CrFeNi1.5Ti0.5Mo0.5,1M NaCl,1,NaCl,-490,1160,0.2,1650,laser cladding,0,0,0,0.25,0.166666667,0,0.166666667,0,0,0,0,0,0.083333333,0,0.25,0,0,0,0.083333333,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC+BCC,Co1.5CrFeNi1.5Ti0.5Mo0.8,1M NaCl,1,NaCl,-550,1180,0.41,1730,laser cladding,0,0,0,0.238095238,0.158730159,0,0.158730159,0,0,0,0,0,0.126984127,0,0.238095238,0,0,0,0.079365079,0,0,0,0,0,doi:10.3390/met7020043
1,1,0,0,FCC + BCC,AlCrFeNiCuCo,1mol/l H2SO4,1,H2SO4,-493,,52.53,,laser cladding,0.166666667,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0,0,0,0,0,https://doi.org/10.1080/02670836.2018.1444921
1,0,0,0,FCC,Fe24.85Ni25.89Co26Mn0.51Cr22.66Al0.07 ,3.5wt% NaCl,0.6,NaCl,-470,490,0.811,960,wet grinding ,0.00070014,0,0,0.26005201,0.226645329,0,0.24854971,0,0,0,0,0.00510102,0,0,0.25895179,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe17.39Ni21.47Co21.68Mn20.27Cr19.14 ,3.5wt% NaCl,0.6,NaCl,-500,290,20.3,790,wet grinding ,0,0,0,0.216908454,0.191495748,0,0.173986993,0,0,0,0,0.202801401,0,0,0.214807404,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe17.18Ni22.15Co21.45Mn19.91Cr19.17Nb0.11 ,3.5wt% NaCl,0.6,NaCl,-480,130,12,610,wet grinding ,0,0,0,0.214564369,0.191757527,0,0.171851555,0,0,0,0,0.199159748,0,0.00110033,0.22156647,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
1,0,0,0,FCC,Fe31.01Ni17.86Co17.63Mn16.25Cr17.15Nb0.09 ,3.5wt% NaCl,0.6,NaCl,-470,300,1.4,770,wet grinding ,0,0,0,0.176317632,0.171517152,0,0.310131013,0,0,0,0,0.162516252,0,0.00090009,0.178617862,0,0,0,0,0,0,0,0,0,150.203.68.65 (https://iopscience.iop.org/article/10.1149/07711.0741ecst/pdf)
